2023-03-12 09:43:59.392948 [INFO   ] [APP] application started
2023-03-12 09:44:17.705663 [INFO   ] [AUTO] hedge order 87 filled for 7 lots at $147000 average price in cents
2023-03-12 09:44:17.919114 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 15400; bid prices: 146900; bid volumes: 2000
2023-03-12 09:44:17.919214 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146700; ask volumes: 3; bid prices: 146600; bid volumes: 152
2023-03-12 09:44:18.142124 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147200; ask volumes: 950; bid prices: 0; bid volumes: 0
2023-03-12 09:44:18.240093 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 13450; bid prices: 147000; bid volumes: 2020
2023-03-12 09:44:18.240161 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 10; bid prices: 146700; bid volumes: 10
2023-03-12 09:44:18.453091 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 13400; bid prices: 146900; bid volumes: 2000
2023-03-12 09:44:18.453191 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 75; bid prices: 146800; bid volumes: 10
2023-03-12 09:44:18.714283 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 11400; bid prices: 146900; bid volumes: 13020
2023-03-12 09:44:18.714324 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 85; bid prices: 146700; bid volumes: 10
2023-03-12 09:44:18.899994 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 3400; bid prices: 147000; bid volumes: 20
2023-03-12 09:44:18.900098 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 85; bid prices: 146700; bid volumes: 10
2023-03-12 09:44:19.201638 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 12400; bid prices: 146900; bid volumes: 20
2023-03-12 09:44:19.201693 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 85; bid prices: 146800; bid volumes: 10
2023-03-12 09:44:19.289020 [INFO   ] [AUTO] order 95 filled for 10 lots at $146800 cents
2023-03-12 09:44:19.291514 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146800; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-12 09:44:19.291638 [INFO   ] [AUTO] hedge order 97 filled for 10 lots at $147000 average price in cents
2023-03-12 09:44:19.401515 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 1000
2023-03-12 09:44:19.449712 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 3410; bid prices: 146700; bid volumes: 7760
2023-03-12 09:44:19.449775 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 66; bid prices: 146700; bid volumes: 10
2023-03-12 09:44:19.699144 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 1010; bid prices: 146800; bid volumes: 13740
2023-03-12 09:44:19.699203 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146800; ask volumes: 10; bid prices: 146600; bid volumes: 162
2023-03-12 09:44:19.747767 [INFO   ] [AUTO] order 98 filled for 10 lots at $146800 cents
2023-03-12 09:44:19.747837 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146900; ask volumes: 1010; bid prices: 0; bid volumes: 0
2023-03-12 09:44:19.747859 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146800; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-12 09:44:19.747991 [INFO   ] [AUTO] hedge order 101 filled for 10 lots at $147100 average price in cents
2023-03-12 09:44:19.851703 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 2000
2023-03-12 09:44:19.950386 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 1000; bid prices: 146600; bid volumes: 24800
2023-03-12 09:44:19.950462 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 64; bid prices: 146700; bid volumes: 10
2023-03-12 09:44:20.169271 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 1000; bid prices: 146600; bid volumes: 32800
2023-03-12 09:44:20.169306 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146800; ask volumes: 10; bid prices: 146600; bid volumes: 162
2023-03-12 09:44:20.413937 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1000; bid prices: 146800; bid volumes: 11740
2023-03-12 09:44:20.413995 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146800; ask volumes: 10; bid prices: 146600; bid volumes: 162
2023-03-12 09:44:20.700167 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 2000; bid prices: 146800; bid volumes: 10740
2023-03-12 09:44:20.700200 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 64; bid prices: 146800; bid volumes: 10
2023-03-12 09:44:20.843443 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 9000
2023-03-12 09:44:20.907111 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 10000; bid prices: 146800; bid volumes: 11740
2023-03-12 09:44:20.907148 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 64; bid prices: 146800; bid volumes: 10
2023-03-12 09:44:21.213691 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 2400; bid prices: 146800; bid volumes: 5740
2023-03-12 09:44:21.213741 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 64; bid prices: 146800; bid volumes: 10
2023-03-12 09:44:21.435602 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 4050; bid prices: 147000; bid volumes: 12740
2023-03-12 09:44:21.435714 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 64; bid prices: 146800; bid volumes: 10
2023-03-12 09:44:21.439209 [INFO   ] [AUTO] order 107 filled for 10 lots at $146900 cents
2023-03-12 09:44:21.439280 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146900; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-12 09:44:21.439457 [INFO   ] [AUTO] hedge order 108 filled for 10 lots at $147000 average price in cents
2023-03-12 09:44:21.679557 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 2000; bid prices: 147000; bid volumes: 15740
2023-03-12 09:44:21.679643 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 54; bid prices: 146600; bid volumes: 152
2023-03-12 09:44:21.681362 [INFO   ] [AUTO] order 110 filled for 10 lots at $146900 cents
2023-03-12 09:44:21.681425 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146900; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-12 09:44:21.681573 [INFO   ] [AUTO] hedge order 111 filled for 10 lots at $147000 average price in cents
2023-03-12 09:44:21.932580 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 1400; bid prices: 147000; bid volumes: 1990
2023-03-12 09:44:21.932655 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 152
2023-03-12 09:44:21.935555 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146600; bid volumes: 65
2023-03-12 09:44:22.227420 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 1000; bid prices: 147000; bid volumes: 1260
2023-03-12 09:44:22.227549 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 54; bid prices: 146800; bid volumes: 10
2023-03-12 09:44:22.344604 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147100; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-12 09:44:22.429822 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 2000; bid prices: 147100; bid volumes: 9000
2023-03-12 09:44:22.429921 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 54; bid prices: 146800; bid volumes: 10
2023-03-12 09:44:22.434263 [INFO   ] [AUTO] order 115 filled for 10 lots at $146900 cents
2023-03-12 09:44:22.434328 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146900; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-12 09:44:22.434433 [INFO   ] [AUTO] hedge order 116 filled for 10 lots at $146900 average price in cents
2023-03-12 09:44:22.681361 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 4400; bid prices: 147000; bid volumes: 4700
2023-03-12 09:44:22.681430 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 34; bid prices: 146600; bid volumes: 87
2023-03-12 09:44:22.944395 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 12000; bid prices: 147000; bid volumes: 1700
2023-03-12 09:44:22.944431 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146700; bid volumes: 10
2023-03-12 09:44:23.221764 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 15000; bid prices: 146900; bid volumes: 10700
2023-03-12 09:44:23.221845 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146700; bid volumes: 10
2023-03-12 09:44:23.393473 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147200; ask volumes: 1430; bid prices: 0; bid volumes: 0
2023-03-12 09:44:23.474800 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 1570; bid prices: 147100; bid volumes: 10700
2023-03-12 09:44:23.474881 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 97
2023-03-12 09:44:23.680129 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 570; bid prices: 147100; bid volumes: 10000
2023-03-12 09:44:23.680173 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146800; bid volumes: 10
2023-03-12 09:44:23.953480 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147200; ask volumes: 570; bid prices: 0; bid volumes: 0
2023-03-12 09:44:23.953510 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 10400; bid prices: 147200; bid volumes: 2700
2023-03-12 09:44:23.953560 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146800; bid volumes: 10
2023-03-12 09:44:23.954555 [INFO   ] [AUTO] order 122 filled for 10 lots at $146900 cents
2023-03-12 09:44:23.954637 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146900; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-12 09:44:23.954733 [INFO   ] [AUTO] hedge order 123 filled for 10 lots at $147200 average price in cents
2023-03-12 09:44:24.217518 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147600; ask volumes: 1000; bid prices: 147400; bid volumes: 10690
2023-03-12 09:44:24.217651 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 24; bid prices: 146700; bid volumes: 10000
2023-03-12 09:44:24.219113 [INFO   ] [AUTO] order 125 filled for 10 lots at $146900 cents
2023-03-12 09:44:24.219233 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146900; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-12 09:44:24.219426 [INFO   ] [AUTO] hedge order 126 filled for 10 lots at $147400 average price in cents
2023-03-12 09:44:24.241905 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146900; ask volumes: 14; bid prices: 0; bid volumes: 0
2023-03-12 09:44:24.409185 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147800; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 09:44:24.410191 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147900; ask volumes: 770; bid prices: 147800; bid volumes: 1000
2023-03-12 09:44:24.410232 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 148; bid prices: 146900; bid volumes: 9986
2023-03-12 09:44:24.410814 [INFO   ] [AUTO] order 128 filled for 10 lots at $147000 cents
2023-03-12 09:44:24.410885 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147000; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-12 09:44:24.410988 [INFO   ] [AUTO] hedge order 129 filled for 10 lots at $147800 average price in cents
2023-03-12 09:44:24.543653 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147000; ask volumes: 138; bid prices: 0; bid volumes: 0
2023-03-12 09:44:24.644709 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 147900; bid volumes: 1000
2023-03-12 09:44:24.667007 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147900; ask volumes: 3400; bid prices: 147800; bid volumes: 10000
2023-03-12 09:44:24.667083 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 48; bid prices: 147300; bid volumes: 9810
2023-03-12 09:44:24.667403 [INFO   ] [AUTO] order 127 filled for 10 lots at $147400 cents
2023-03-12 09:44:24.667575 [INFO   ] [AUTO] order 130 filled for 6 lots at $147600 cents
2023-03-12 09:44:24.667772 [INFO   ] [AUTO] order 130 filled for 4 lots at $147300 cents
2023-03-12 09:44:24.667986 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147400; ask volumes: 48; bid prices: 147600; bid volumes: 6
2023-03-12 09:44:24.668143 [INFO   ] [AUTO] hedge order 132 filled for 10 lots at $147900 average price in cents
2023-03-12 09:44:24.668201 [INFO   ] [AUTO] hedge order 133 filled for 6 lots at $147900 average price in cents
2023-03-12 09:44:24.668363 [INFO   ] [AUTO] hedge order 134 filled for 4 lots at $147900 average price in cents
2023-03-12 09:44:24.993680 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147900; ask volumes: 2400; bid prices: 147800; bid volumes: 4680
2023-03-12 09:44:24.993745 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 229; bid prices: 147200; bid volumes: 10010
2023-03-12 09:44:24.997753 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147900; ask volumes: 2000; bid prices: 0; bid volumes: 0
2023-03-12 09:44:25.182804 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 148000; ask volumes: 430; bid prices: 147900; bid volumes: 14060
2023-03-12 09:44:25.182860 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147500; ask volumes: 10; bid prices: 147400; bid volumes: 10010
2023-03-12 09:44:25.419480 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 148000; ask volumes: 430; bid prices: 147900; bid volumes: 13060
2023-03-12 09:44:25.419519 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10; bid prices: 147500; bid volumes: 10
2023-03-12 09:44:25.665936 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 148000; ask volumes: 430; bid prices: 147900; bid volumes: 10880
2023-03-12 09:44:25.665980 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10; bid prices: 147500; bid volumes: 10
2023-03-12 09:44:25.894738 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 148000; ask volumes: 430; bid prices: 0; bid volumes: 0
2023-03-12 09:44:25.917378 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 148100; ask volumes: 2000; bid prices: 148000; bid volumes: 1000
2023-03-12 09:44:25.917448 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10; bid prices: 147500; bid volumes: 10
